contact_id,cohort,applicant_status,children,computer_availability,employment_status,salary_range,relationship_and_marital_status,household_income,education_level,lgbtqi_identity,veteran_status,race_ethnicity,create_date,year,ethnicity_simplified,month,weekday
1600,2024 Winter - Ogden/Hybrid,Assigned Cohort,2.0,I do not own a laptop,Employed full-time (35 hrs+),$35K-$50K,Divorced,$35k - $50k,Graduate or Professional Degree,,,White,2024-02-16 14:33:00,2024,White,2,4
1601,2024 Winter - Ogden/Hybrid,Assigned Cohort,5.0,Laptop (Mac),"No, currently not employed outside the home",I do not currently work outside the home.,Married,<$15k,Graduate or Professional Degree,,,White,2024-02-20 08:59:00,2024,White,2,1
1602,Applicant,Applied,5.0,Laptop (Mac),Employed part-time (under 20 hrs),<$15K,Separated,$15k - $25k,Bachelor's Degree,,,White,2024-02-20 14:04:00,2024,White,2,1
1603,Applicant,Applied,2.0,Laptop (PC),"No, currently not employed outside the home",I do not currently work outside the home.,Married,$100k - $150k,Bachelor's Degree,,,"""Some other race, ethnicity, or origin""",2024-02-21 12:38:00,2024,"""Some other race, ethnicity, or origin""",2,2
1604,Dead Lead,Dead lead,1.0,Laptop (PC),Employed almost full-time (up to 35 hrs),$25K-$35K,Divorced,$25k - $35k,High School Diploma,,checked,Hispanic or Latina,2024-02-22 13:34:00,2024,Hispanic or Latina,2,3
1605,Dead Lead,Dead lead,3.0,I do not own a laptop,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$35k - $50k,Some College No Degree,,,White,2024-02-22 14:32:00,2024,White,2,3
1606,Applicant,Applied,1.0,Laptop (PC),"No, currently not employed outside the home",<$15K,Other,<$15k,Graduate or Professional Degree,,,Hispanic or Latina,2024-02-22 20:27:00,2024,Hispanic or Latina,2,3
1607,Dead Lead,Dead lead,2.0,Laptop (PC),Employed part-time (under 20 hrs),$15K-$25K,Married,$50k - $75k,High School Diploma,,,Native Hawaiian or Other Pacific Islander,2024-02-22 20:42:00,2024,Native Hawaiian or Other Pacific Islander,2,3
1608,Applicant,Applied,0.0,Laptop (PC),Employed almost full-time (up to 35 hrs),$35K-$50K,Separated,$35k - $50k,High School Diploma,,,"""Some other race, ethnicity, or origin""",2024-02-23 03:54:00,2024,"""Some other race, ethnicity, or origin""",2,4
1609,Dead Lead,Dead lead,3.0,Laptop (PC),"No, currently not employed outside the home",<$15K,Divorced,<$15k,Certificate,,,White,2024-02-23 07:26:00,2024,White,2,4
1610,2024 Winter - Ogden/Hybrid,Assigned Cohort,1.0,I do not own a laptop,Employed almost full-time (up to 35 hrs),$35K-$50K,Other,$35k - $50k,Certificate,,,White,2024-02-26 07:46:00,2024,White,2,0
1611,Dead Lead,Dead lead,1.0,Laptop (PC),"No, currently not employed outside the home",I do not currently work outside the home.,Separated,<$15k,Associates Degree,,,Black or African American,2024-02-26 13:04:00,2024,Black or African American,2,0
1612,Applicant,Applied,1.0,Laptop (PC),Employed full-time (35 hrs+),$100K+,Separated,$100k - $150k,Bachelor's Degree,,checked,Hispanic or Latina,2024-02-28 18:11:00,2024,Hispanic or Latina,2,2
1613,Passed Assessment,Assessment Received,1.0,I do not own a laptop,Employed part-time (under 20 hrs),<$15K,Other,<$15k,Some College No Degree,,,Would prefer not to answer,2024-02-29 14:18:00,2024,Would prefer not to answer,2,3
1614,Applicant,Applied,1.0,Laptop (PC),"No, currently not employed outside the home",I do not currently work outside the home.,Domestic Partnership,<$15k,High School Diploma,,,White,2024-03-02 06:09:00,2024,White,3,5
1615,Passed Assessment,Assessment Received,2.0,Laptop (Mac),Employed part-time (under 20 hrs),$15K-$25K,Married,$50k - $75k,High School Diploma,,,White,2024-03-03 10:01:00,2024,White,3,6
1616,Dead Lead,Declined Attending,4.0,I do not own a laptop,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$50k - $75k,Bachelor's Degree,,,White,2024-03-04 16:01:00,2024,White,3,0
1617,Applicant,Applied,3.0,Laptop (PC),Employed part-time (under 20 hrs),$15K-$25K,Married,$75k - $100k,Associates Degree,,,Hispanic or Latina,2024-03-04 23:43:00,2024,Hispanic or Latina,3,0
1618,Applicant,Applied,1.0,Laptop (Mac),Employed full-time (35 hrs+),$100K+,Married,$250k+,Bachelor's Degree,,,"""Some other race, ethnicity, or origin""",2024-03-05 14:59:00,2024,"""Some other race, ethnicity, or origin""",3,1
1619,"Waitlist - Ogden,Waitlist - Online",Waitlist,3.0,Laptop (PC),Employed almost full-time (up to 35 hrs),$35K-$50K,Married,$100k - $150k,High School Diploma,,,White,2024-03-06 09:02:00,2024,White,3,2
1620,Dead Lead,Dead lead,2.0,Laptop (PC),"No, currently not employed outside the home",I do not currently work outside the home.,Divorced,<$15k,Certificate,,,White,2024-03-08 04:20:00,2024,White,3,4
1621,2024 Winter - Ogden/Hybrid,Assigned Cohort,3.0,Laptop (Mac),"No, currently not employed outside the home",I do not currently work outside the home.,Married,$100k - $150k,Bachelor's Degree,,,White,2024-03-08 09:34:00,2024,White,3,4
1622,Dead Lead,Dead lead,1.0,Laptop (Mac),"No, currently not employed outside the home",I do not currently work outside the home.,Married,$200k - $250k,Graduate or Professional Degree,,,American Indian or Alaska Native,2024-03-08 14:09:00,2024,American Indian or Alaska Native,3,4
1623,Applicant,Applied,2.0,Laptop (PC),"No, currently not employed outside the home",I do not currently work outside the home.,Married,$250k+,Associates Degree,,,"""Some other race, ethnicity, or origin""",2024-03-08 14:13:00,2024,"""Some other race, ethnicity, or origin""",3,4
1624,Dead Lead,Dead lead,0.0,I do not own a laptop,Employed full-time (35 hrs+),$75K-$100K,Married,$100k - $150k,Graduate or Professional Degree,,,White,2024-03-09 11:18:00,2024,White,3,5
1625,Waitlist - Online,Waitlist,1.0,I do not own a laptop,Employed part-time (under 20 hrs),<$15K,Married,$15k - $25k,High School Diploma,checked,,White,2024-03-10 19:17:00,2024,White,3,6
1626,"Waitlist - Lehi,Waitlist - Salt Lake",Waitlist,2.0,Laptop (PC),Employed full-time (35 hrs+),$35K-$50K,Single,$35k - $50k,Associates Degree,,,White,2024-03-11 13:32:00,2024,White,3,0
1627,Waitlist - Salt Lake,Waitlist,2.0,Laptop (Mac),Employed full-time (35 hrs+),$75K-$100K,Divorced,$75k - $100k,Graduate or Professional Degree,,,White,2024-03-13 08:39:00,2024,White,3,2
1628,Applicant,Applied,5.0,Laptop (Mac),Employed almost full-time (up to 35 hrs),I do not currently work outside the home.,Single,<$15k,High School Diploma,,,Native Hawaiian or Other Pacific Islander,2024-03-13 19:13:00,2024,Native Hawaiian or Other Pacific Islander,3,2
1629,Applicant,Applied,1.0,Laptop (PC),"No, currently not employed outside the home",I do not currently work outside the home.,Married,$50k - $75k,Bachelor's Degree,,,Black or African American,2024-03-13 22:41:00,2024,Black or African American,3,2
1630,Applicant,Applied,1.0,Laptop (PC),"No, currently not employed outside the home",I do not currently work outside the home.,Married,$15k - $25k,Graduate or Professional Degree,,,Would prefer not to answer,2024-03-14 07:20:00,2024,Would prefer not to answer,3,3
1631,Applicant,Applied,3.0,I do not own a laptop,"No, currently not employed outside the home",I do not currently work outside the home.,Single,<$15k,High School Diploma,,,White,2024-03-17 21:37:00,2024,White,3,6
1632,Applicant,Applied,0.0,Laptop (Mac),Employed full-time (35 hrs+),$15K-$25K,Single,$25k - $35k,Some College No Degree,checked,,Black or African American,2024-03-18 04:08:00,2024,Black or African American,3,0
1633,,,2.0,Laptop (PC),Employed full-time (35 hrs+),$100K+,Single,$150k - $200k,Graduate or Professional Degree,,,Hispanic or Latina,2024-03-18 12:19:00,2024,Hispanic or Latina,3,0
1634,2024 Winter - Ogden/Hybrid,Assigned Cohort,3.0,Laptop (Mac),"No, currently not employed outside the home",I do not currently work outside the home.,Divorced,<$15k,Bachelor's Degree,,,White,2024-03-19 20:45:00,2024,White,3,1
1635,Waitlist - Ogden,Deferred Application,1.0,Laptop (Mac),"No, currently not employed outside the home",I do not currently work outside the home.,Single,<$15k,Associates Degree,checked,,Native Hawaiian or Other Pacific Islander,2024-03-20 12:17:00,2024,Native Hawaiian or Other Pacific Islander,3,2
1636,2024 Winter - Ogden/Hybrid,Assigned Cohort,2.0,Laptop (PC),"No, currently not employed outside the home",I do not currently work outside the home.,Domestic Partnership,$50k - $75k,High School Diploma,,,Black or African American,2024-03-20 13:37:00,2024,Black or African American,3,2
1637,Waitlist - Lehi,Waitlist,2.0,Laptop (Mac),Employed part-time (under 20 hrs),$35K-$50K,Single,$35k - $50k,Graduate or Professional Degree,,,"""Some other race, ethnicity, or origin""",2024-03-21 15:10:00,2024,"""Some other race, ethnicity, or origin""",3,3
1638,Waitlist - Online,Waitlist,1.0,Laptop (PC),"No, currently not employed outside the home",I do not currently work outside the home.,Married,$100k - $150k,Bachelor's Degree,,,"""Some other race, ethnicity, or origin""",2024-03-21 20:50:00,2024,"""Some other race, ethnicity, or origin""",3,3
1639,Applicant,Applied,8.0,I do not own a laptop,Employed almost full-time (up to 35 hrs),$15K-$25K,Single,<$15k,Some College No Degree,checked,,American Indian or Alaska Native,2024-03-21 20:56:00,2024,American Indian or Alaska Native,3,3
1640,Applicant,Applied,1.0,Laptop (Mac),"No, currently not employed outside the home",I do not currently work outside the home.,Separated,<$15k,Some College No Degree,,,White,2024-03-23 23:56:00,2024,White,3,5
1641,Passed Assessment,Assessment Received,4.0,Laptop (Mac),"No, currently not employed outside the home",$15K-$25K,Divorced,<$15k,Graduate or Professional Degree,,,White,2024-03-25 05:25:00,2024,White,3,0
1642,Applicant,Applied,4.0,I do not own a laptop,Employed full-time (35 hrs+),I do not currently work outside the home.,Divorced,$50k - $75k,High School Diploma,,,White,2024-03-25 14:46:00,2024,White,3,0
1643,Applicant,Applied,2.0,I do not own a laptop,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$25k - $35k,High School Diploma,,,Hispanic or Latina,2024-03-25 17:19:00,2024,Hispanic or Latina,3,0
1645,Applicant,Applied,8.0,Laptop (PC),Employed full-time (35 hrs+),$35K-$50K,Married,$75k - $100k,Some College No Degree,,,White,2024-03-27 16:28:00,2024,White,3,2
1648,Applicant,Applied,1.0,Laptop (Mac),Employed part-time (under 20 hrs),<$15K,Single,<$15k,Associates Degree,checked,,White,2024-03-28 08:54:00,2024,White,3,3
1649,2024 Winter - Ogden/Hybrid,Assigned Cohort,2.0,Laptop (PC),"No, currently not employed outside the home",$35K-$50K,Divorced,$35k - $50k,Bachelor's Degree,,,Hispanic or Latina,2024-03-30 18:25:00,2024,Hispanic or Latina,3,5
1650,2024 Winter - Ogden/Hybrid,Assigned Cohort,1.0,I do not own a laptop,"No, currently not employed outside the home",<$15K,Divorced,<$15k,Some College No Degree,,,Hispanic or Latina,2024-03-30 22:37:00,2024,Hispanic or Latina,3,5
1651,Applicant,Applied,4.0,Laptop (PC),"No, currently not employed outside the home",I do not currently work outside the home.,Married,$100k - $150k,Some College No Degree,checked,,Hispanic or Latina,2024-04-01 09:24:00,2024,Hispanic or Latina,4,0
1652,"Waitlist - Lehi,Waitlist - Orem",Waitlist,4.0,I do not own a laptop,"No, currently not employed outside the home",I do not currently work outside the home.,Divorced,<$15k,Bachelor's Degree,,,Native Hawaiian or Other Pacific Islander,2024-04-02 09:31:00,2024,Native Hawaiian or Other Pacific Islander,4,1
1653,Applicant,Applied,0.0,Laptop (Mac),"No, currently not employed outside the home",I do not currently work outside the home.,Single,<$15k,Bachelor's Degree,,,Black or African American,2024-04-02 15:42:00,2024,Black or African American,4,1
1654,"Waitlist - Lehi,Waitlist - Salt Lake",Waitlist,4.0,Laptop (Mac),Employed part-time (under 20 hrs),$35K-$50K,Married,$250k+,Associates Degree,,,White,2024-04-02 16:19:00,2024,White,4,1
1655,Applicant,Applied,2.0,Laptop (PC),"No, currently not employed outside the home",I do not currently work outside the home.,Separated,<$15k,Graduate or Professional Degree,,,Would prefer not to answer,2024-04-03 05:46:00,2024,Would prefer not to answer,4,2
1656,2024 Winter - Ogden/Hybrid,Assigned Cohort,4.0,Laptop (Mac),Employed part-time (under 20 hrs),$15K-$25K,Divorced,$15k - $25k,Graduate or Professional Degree,checked,,White,2024-04-03 12:15:00,2024,White,4,2
1657,Applicant,Applied,3.0,Laptop (Mac),Employed almost full-time (up to 35 hrs),$25K-$35K,Other,$100k - $150k,Some College No Degree,,,White,2024-04-04 16:38:00,2024,White,4,3
1658,Applicant,Applied,6.0,Laptop (PC),"No, currently not employed outside the home",I do not currently work outside the home.,Married,$50k - $75k,Bachelor's Degree,,,White,2024-04-06 14:06:00,2024,White,4,5
1659,Waitlist - Salt Lake,Waitlist,2.0,Laptop (Mac),Employed full-time (35 hrs+),$75K-$100K,Married,$100k - $150k,Graduate or Professional Degree,,,"""Some other race, ethnicity, or origin""",2024-04-07 08:45:00,2024,"""Some other race, ethnicity, or origin""",4,6
1660,Applicant,Applied,2.0,Laptop (Mac),Employed full-time (35 hrs+),$35K-$50K,Single,$35k - $50k,Some College No Degree,,,Would prefer not to answer,2024-04-09 13:18:00,2024,Would prefer not to answer,4,1
1661,Applicant,Applied,1.0,Laptop (Mac),Employed part-time (under 20 hrs),<$15K,Single,<$15k,High School Diploma,,,White,2024-04-09 22:30:00,2024,White,4,1
1662,2024 Winter - U of U,Assigned Cohort,1.0,Laptop (PC),Employed almost full-time (up to 35 hrs),$50K-$75K,Single,$50k - $75k,High School Diploma,,,Black or African American,2024-04-10 23:29:00,2024,Black or African American,4,2
1663,Applicant,Applied,3.0,Laptop (Mac),"No, currently not employed outside the home",I do not currently work outside the home.,Married,$15k - $25k,Bachelor's Degree,,,"""Some other race, ethnicity, or origin""",2024-04-11 13:02:00,2024,"""Some other race, ethnicity, or origin""",4,3
1664,2024 Winter - U of U,Assigned Cohort,2.0,Laptop (PC),Employed full-time (35 hrs+),$15K-$25K,Married,$25k - $35k,Certificate,,,Hispanic or Latina,2024-04-11 23:56:00,2024,Hispanic or Latina,4,3
1665,Applicant,Applied,1.0,Laptop (PC),Employed full-time (35 hrs+),$35K-$50K,Married,$50k - $75k,Bachelor's Degree,,,White,2024-04-12 10:19:00,2024,White,4,4
1666,Passed Assessment,Assigned Interviewer,3.0,Laptop (PC),Employed part-time (under 20 hrs),<$15K,Married,$75k - $100k,Bachelor's Degree,,,White,2024-04-12 17:02:00,2024,White,4,4
1667,Waitlist - Online,Waitlist,3.0,Laptop (Mac),Employed almost full-time (up to 35 hrs),<$15K,Divorced,$25k - $35k,Some College No Degree,,,Black or African American,2024-04-13 07:15:00,2024,Black or African American,4,5
1668,Waitlist - Online,Waitlist,4.0,Laptop (PC),"No, currently not employed outside the home",I do not currently work outside the home.,Married,$50k - $75k,Bachelor's Degree,,,White,2024-04-13 10:36:00,2024,White,4,5
1669,2024 Winter - U of U,Assigned Cohort,3.0,I do not own a laptop,"No, currently not employed outside the home",I do not currently work outside the home.,Single,<$15k,High School Diploma,,,White,2024-04-15 17:26:00,2024,White,4,0
1670,Applicant,Applied,3.0,Laptop (Mac),"No, currently not employed outside the home",I do not currently work outside the home.,Married,$100k - $150k,Bachelor's Degree,,,White,2024-04-16 10:04:00,2024,White,4,1
1671,Applicant,Applied,3.0,I do not own a laptop,"No, currently not employed outside the home",I do not currently work outside the home.,Divorced,<$15k,High School Diploma,checked,,White,2024-04-16 12:16:00,2024,White,4,1
1672,Applicant,Applied,2.0,I do not own a laptop,Employed part-time (under 20 hrs),<$15K,Married,$100k - $150k,Associates Degree,,,White,2024-04-16 12:40:00,2024,White,4,1
1673,Waitlist - Salt Lake,Deferred Application,1.0,Laptop (PC),Employed full-time (35 hrs+),$75K-$100K,Married,$100k - $150k,Graduate or Professional Degree,,,White,2024-04-16 17:34:00,2024,White,4,1
1674,Dead Lead,Dead lead,3.0,I do not own a laptop,"No, currently not employed outside the home",I do not currently work outside the home.,Single,<$15k,High School Diploma,,,White,2024-04-17 11:56:00,2024,White,4,2
1675,Applicant,Applied,0.0,I do not own a laptop,"No, currently not employed outside the home",I do not currently work outside the home.,Single,<$15k,Graduate or Professional Degree,,,Hispanic or Latina,2024-04-17 18:50:00,2024,Hispanic or Latina,4,2
1676,2024 Winter - U of U,Assigned Cohort,1.0,Laptop (PC),"No, currently not employed outside the home",<$15K,Single,$50k - $75k,Graduate or Professional Degree,,,White,2024-04-18 01:57:00,2024,White,4,3
1677,Applicant,Applied,6.0,Laptop (PC),"No, currently not employed outside the home",I do not currently work outside the home.,Divorced,$25k - $35k,Certificate,,,Hispanic or Latina,2024-04-18 12:42:00,2024,Hispanic or Latina,4,3
1678,Applicant,Applied,3.0,I do not own a laptop,"No, currently not employed outside the home",I do not currently work outside the home.,Divorced,<$15k,Some College No Degree,,,Black or African American,2024-04-22 22:36:00,2024,Black or African American,4,0
1679,Dead Lead,Declined Attending,3.0,Laptop (PC),Employed part-time (under 20 hrs),<$15K,Married,$75k - $100k,Bachelor's Degree,,,White,2024-04-23 11:46:00,2024,White,4,1
1680,2024 Winter - U of U,Assigned Cohort,4.0,Laptop (PC),"No, currently not employed outside the home",I do not currently work outside the home.,Divorced,<$15k,Some College No Degree,,,White,2024-04-24 19:47:00,2024,White,4,2
