contact_id,cohort,applicant_status,children,employment_status,salary_range,relationship_and_marital_status,household_income,education_level,lgbtqi_identity,veteran_status,race_ethnicity,create_date,year,month,weekday,day,has_computer,accepted,quarter,is_weekend,computer_availability_I do not own a laptop,computer_availability_Laptop (Mac),computer_availability_Laptop (PC),computer_availability_Not Specified,employment_simplified_Full-time,employment_simplified_Not Employed,employment_simplified_Not Specified,employment_simplified_Part-time,education_category_Advanced Degree,education_category_Bachelor,education_category_High School,education_category_Some College,income_band_Other,race_simplified_Asian,race_simplified_Black/African American,race_simplified_Hispanic/Latino,race_simplified_Multiracial/Other,race_simplified_Native American/Pacific Islander,race_simplified_White only,children_category_No Children,children_category_One Child,children_category_2-3 Children,children_category_4+ Children,"ethnicity_simplified_""Some other race, ethnicity, or origin""",ethnicity_simplified_American Indian or Alaska Native,"ethnicity_simplified_American Indian or Alaska Native,White",ethnicity_simplified_Asian,ethnicity_simplified_Black or African American,ethnicity_simplified_Hispanic or Latina,"ethnicity_simplified_Hispanic or Latina,White",ethnicity_simplified_Native Hawaiian or Other Pacific Islander,ethnicity_simplified_Other,ethnicity_simplified_White,ethnicity_simplified_Would prefer not to answer
820,2023 Fall - Ogden,Assigned Cohort,3.0,Employed part-time (under 20 hrs),<$15K,Married,$100k - $150k,Bachelor's Degree,Not Specified,Not Specified,White,2022-08-18 14:56:00,2022,8,3,18,1,1,3,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
821,2023 Fall - Ogden,Assigned Cohort,1.0,Employed part-time (under 20 hrs),$15K-$25K,Divorced,$15k - $25k,High School Diploma,Not Specified,Not Specified,White,2022-08-18 20:36:00,2022,8,3,18,0,1,3,0,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
822,Dead Lead,Non-responsive,0.0,Employed part-time (under 20 hrs),<$15K,Single,<$15k,High School Diploma,Not Specified,Not Specified,Hispanic or Latina,2022-08-20 01:50:00,2022,8,5,20,1,0,3,1,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
823,Dead Lead,Dead lead,2.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$75k - $100k,Graduate or Professional Degree,checked,Not Specified,White,2022-08-21 11:38:00,2022,8,6,21,1,0,3,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
824,Dead Lead,Declined Attending,2.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$50k - $75k,High School Diploma,Not Specified,Not Specified,White,2022-08-22 02:03:00,2022,8,0,22,0,0,3,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
825,2023 Fall - Ogden,Assigned Cohort,4.0,Employed full-time (35 hrs+),$50K-$75K,Married,$200k - $250k,Bachelor's Degree,Not Specified,Not Specified,White,2022-08-22 12:04:00,2022,8,0,22,1,1,3,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
826,Dead Lead,Non-responsive,2.0,"No, currently not employed outside the home",I do not currently work outside the home.,Divorced,<$15k,Some College No Degree,Not Specified,Not Specified,White,2022-08-23 11:30:00,2022,8,1,23,1,0,3,0,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
827,2023 Fall - Ogden,Assigned Cohort,3.0,Employed almost full-time (up to 35 hrs),$35K-$50K,Divorced,$35k - $50k,Graduate or Professional Degree,Not Specified,checked,White,2022-08-24 11:24:00,2022,8,2,24,1,1,3,0,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
828,Dead Lead,Declined Attending,3.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$150k - $200k,Bachelor's Degree,Not Specified,Not Specified,Hispanic or Latina,2022-08-24 13:59:00,2022,8,2,24,1,0,3,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
829,Dead Lead,Non-responsive,2.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$35k - $50k,Certificate,Not Specified,Not Specified,Hispanic or Latina,2022-08-28 14:47:00,2022,8,6,28,1,0,3,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
830,Dead Lead,Non-responsive,0.0,Employed full-time (35 hrs+),$25K-$35K,Married,$50k - $75k,Associates Degree,Not Specified,Not Specified,White,2022-08-28 21:13:00,2022,8,6,28,1,0,3,1,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
831,2023 Fall - Ogden,Assigned Cohort,2.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$100k - $150k,Certificate,Not Specified,Not Specified,White,2022-08-29 08:41:00,2022,8,0,29,1,1,3,0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
833,2023 Fall - Ogden,Assigned Cohort,2.0,Employed part-time (under 20 hrs),<$15K,Married,$50k - $75k,High School Diploma,Not Specified,Not Specified,White,2022-08-29 13:36:00,2022,8,0,29,1,1,3,0,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
834,2023 Fall - Ogden,Assigned Cohort,0.0,"No, currently not employed outside the home",I do not currently work outside the home.,Single,$15k - $25k,Bachelor's Degree,Not Specified,Not Specified,"""Some other race, ethnicity, or origin""",2022-08-29 18:15:00,2022,8,0,29,1,1,3,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
835,2023 Fall - Ogden,Assigned Cohort,3.0,Employed almost full-time (up to 35 hrs),$15K-$25K,Separated,$15k - $25k,Certificate,checked,Not Specified,White,2022-08-29 21:28:00,2022,8,0,29,0,1,3,0,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
836,2023 Fall - Ogden,Assigned Cohort,4.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$75k - $100k,High School Diploma,Not Specified,Not Specified,White,2022-08-30 16:15:00,2022,8,1,30,1,1,3,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
837,Dead Lead,Non-responsive,1.0,Employed full-time (35 hrs+),$35K-$50K,Single,$35k - $50k,High School Diploma,Not Specified,Not Specified,Hispanic or Latina,2022-09-01 10:33:00,2022,9,3,1,0,0,3,0,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
838,Dead Lead,Dead lead,0.0,Employed full-time (35 hrs+),$25K-$35K,Divorced,$25k - $35k,High School Diploma,Not Specified,Not Specified,White,2022-09-03 16:55:00,2022,9,5,3,0,0,3,1,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
839,Dead Lead,Non-responsive,1.0,Employed full-time (35 hrs+),<$15K,Married,$75k - $100k,Some College No Degree,Not Specified,Not Specified,Hispanic or Latina,2022-09-07 22:40:00,2022,9,2,7,1,0,3,0,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
840,Dead Lead,Declined Attending,1.0,"No, currently not employed outside the home",I do not currently work outside the home.,Divorced,<$15k,Graduate or Professional Degree,Not Specified,Not Specified,White,2022-09-07 23:06:00,2022,9,2,7,1,0,3,0,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
841,2023 Fall - Ogden,Assigned Cohort,7.0,Employed part-time (under 20 hrs),<$15K,Married,$75k - $100k,Bachelor's Degree,Not Specified,Not Specified,White,2022-09-08 12:17:00,2022,9,3,8,1,1,3,0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
842,Dead Lead,Non-responsive,2.0,Employed full-time (35 hrs+),$35K-$50K,Separated,$35k - $50k,Bachelor's Degree,Not Specified,Not Specified,Hispanic or Latina,2022-09-09 05:25:00,2022,9,4,9,0,0,3,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
843,Dead Lead,Non-responsive,3.0,Employed part-time (under 20 hrs),<$15K,Married,$35k - $50k,Certificate,Not Specified,Not Specified,Hispanic or Latina,2022-09-09 07:36:00,2022,9,4,9,1,0,3,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
844,2023 Fall - SLCC,Assigned Cohort,0.0,Employed full-time (35 hrs+),$35K-$50K,Divorced,$35k - $50k,Graduate or Professional Degree,Not Specified,Not Specified,Hispanic or Latina,2022-09-09 16:40:00,2022,9,4,9,1,1,3,0,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
845,Dead Lead,Non-responsive,4.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$25k - $35k,Bachelor's Degree,Not Specified,Not Specified,Black or African American,2022-09-09 17:54:00,2022,9,4,9,1,0,3,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
846,2023 Fall - SLCC,Assigned Cohort,3.0,Employed full-time (35 hrs+),$35K-$50K,Married,$100k - $150k,Bachelor's Degree,Not Specified,Not Specified,White,2022-09-10 09:22:00,2022,9,5,10,1,1,3,1,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
847,2023 Fall - SLCC,Assigned Cohort,1.0,Employed full-time (35 hrs+),$35K-$50K,Single,$35k - $50k,High School Diploma,Not Specified,Not Specified,"""Some other race, ethnicity, or origin""",2022-09-11 17:09:00,2022,9,6,11,1,1,3,1,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
848,2023 Fall - SLCC,Assigned Cohort,2.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$100k - $150k,Bachelor's Degree,Not Specified,Not Specified,"""Some other race, ethnicity, or origin""",2022-09-13 17:44:00,2022,9,1,13,1,1,3,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
849,Dead Lead,Non-responsive,1.0,Employed almost full-time (up to 35 hrs),<$15K,Single,<$15k,Associates Degree,Not Specified,Not Specified,White,2022-09-15 16:34:00,2022,9,3,15,1,0,3,0,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
850,Dead Lead,Non-responsive,3.0,Employed part-time (under 20 hrs),<$15K,Married,$50k - $75k,Bachelor's Degree,Not Specified,Not Specified,Hispanic or Latina,2022-09-15 19:13:00,2022,9,3,15,0,0,3,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
851,2023 Fall - SLCC,Assigned Cohort,1.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$100k - $150k,Bachelor's Degree,Not Specified,Not Specified,White,2022-09-20 10:38:00,2022,9,1,20,1,1,3,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
852,Dead Lead,Declined Attending,2.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$150k - $200k,Associates Degree,Not Specified,Not Specified,"""Some other race, ethnicity, or origin""",2022-09-22 16:35:00,2022,9,3,22,1,0,3,0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
853,2023 Fall - SLCC,Assigned Cohort,0.0,Employed part-time (under 20 hrs),$25K-$35K,Single,$25k - $35k,Graduate or Professional Degree,Not Specified,Not Specified,White,2022-09-23 14:44:00,2022,9,4,23,1,1,3,0,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
854,Dead Lead,Declined Attending,4.0,"No, currently not employed outside the home",I do not currently work outside the home.,Separated,$50k - $75k,Associates Degree,Not Specified,Not Specified,Hispanic or Latina,2022-09-26 07:40:00,2022,9,0,26,1,0,3,0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
855,Dead Lead,Non-responsive,3.0,Employed almost full-time (up to 35 hrs),$35K-$50K,Married,$75k - $100k,Some College No Degree,Not Specified,Not Specified,Hispanic or Latina,2022-09-26 20:23:00,2022,9,0,26,1,0,3,0,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
857,Dead Lead,Non-responsive,1.0,Employed part-time (under 20 hrs),I do not currently work outside the home.,Married,$15k - $25k,High School Diploma,Not Specified,Not Specified,Hispanic or Latina,2022-09-27 20:00:00,2022,9,1,27,1,0,3,0,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
